MEF,MEF_STAT_11,MEF_STAT_4,DISPOSITIF_FORMATION,LIBELLE_LONG,BOP,FORFAIT JOURNALIER,PLAFOND MAX
2422543333,23330025433,2333,242,3CAP3  PEINTURE EN CARROSSERIE,MENJ,15,525
2422543432,23320025434,2332,242,2CAP3  REPARATION DES CARROSSERIES,MENJ,15,525
2422543433,23330025434,2333,242,3CAP3  REPARATION DES CARROSSERIES,MENJ,15,525
2422543632,23320025436,2332,242,2CAP3  FERRONNIER D'ART,MENJ,15,525
2422543633,23330025436,2333,242,3CAP3  FERRONNIER D'ART,MENJ,15,525
2422543732,23320025437,2332,242,2CAP3  REAL.IND.CHAUD.SOUD. OP.A CHAUD.,MENJ,15,525
2422543733,23330025437,2333,242,3CAP3  REAL.IND.CHAUD.SOUD. OP.A CHAUD.,MENJ,15,525
2422543832,23320025438,2332,242,2CAP3  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,MENJ,15,525
2422543833,23330025438,2333,242,3CAP3  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,MENJ,15,525
2422543932,23320025439,2332,242,2CAP3  METALLIER,MENJ,15,525
2422543933,23330025439,2333,242,3CAP3  METALLIER,MENJ,15,525
2422544032,23320025440,2332,242,2CAP3  CARROSSIER AUTOMOBILE,MENJ,15,525
2422544033,23330025440,2333,242,3CAP3  CARROSSIER AUTOMOBILE,MENJ,15,525
2422544132,23320025441,2332,242,2CAP3  PEINTRE AUTOMOBILE,MENJ,15,525
2422544133,23330025441,2333,242,3CAP3  PEINTRE AUTOMOBILE,MENJ,15,525
2422552132,23320025521,2332,242,2CAP3  METIERS ENSEIGNE SIGNALETIQUE,MENJ,15,525
2422552133,23330025521,2333,242,3CAP3  METIERS ENSEIGNE SIGNALETIQUE,MENJ,15,525
2422552432,23320025524,2332,242,2CAP3  ELECTRICIEN,MENJ,15,525
2422552433,23330025524,2333,242,3CAP3  ELECTRICIEN,MENJ,15,525
2423110732,23320031107,2332,242,2CAP3 EMBALLEUR PROFESSIONNEL,MENJ,15,525
2423110733,23330031107,2333,242,3CAP3 EMBALLEUR PROFESSIONNEL,MENJ,15,525
2423111432,23320031114,2332,242,2CAP3  AGT ACCUEIL CONDTE ROUT.TR.VOYAG.,MENJ,15,525
2423111433,23330031114,2333,242,3CAP3  AGT ACCUEIL CONDTE ROUT.TR.VOYAG.,MENJ,15,525
2423111732,23320031117,2332,242,2CAP3  CONDUCTEUR ROUTIER MARCHANDISES,MENJ,15,525
2423111733,23330031117,2333,242,3CAP3  CONDUCTEUR ROUTIER MARCHANDISES,MENJ,15,525
2423111832,23320031118,2332,242,2CAP3  CONDUCTEUR LIVREUR MARCHANDISES,MENJ,15,525
2423111833,23330031118,2333,242,3CAP3  CONDUCTEUR LIVREUR MARCHANDISES,MENJ,15,525
2423111932,23320031119,2332,242,2CAP3  DEMENAGEUR VEHIC.UTILITAIRE LEGER,MENJ,15,525
2423111933,23330031119,2333,242,3CAP3  DEMENAGEUR VEHIC.UTILITAIRE LEGER,MENJ,15,525
2423112132,23320031121,2332,242,2CAP3  TRANSPORT FLUVIAL,MENJ,15,525
2423112133,23330031121,2333,242,3CAP3  TRANSPORT FLUVIAL,MENJ,15,525
2423112232,23320031122,2332,242,2CAP3  OPERATEUR/OPERATRICE LOGISTIQUE,MENJ,15,525
2423112233,23330031122,2333,242,3CAP3  OPERATEUR/OPERATRICE LOGISTIQUE,MENJ,15,525
2423112332,23320031123,2332,242,2CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON,MENJ,15,525
2423112333,23330031123,2333,242,3CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON,MENJ,15,525
2423112432,23320031124,2332,242,2CAP3  COND.AGENT D'ACC. AUTOBUS AUTOCAR,MENJ,15,525
2423112433,23330031124,2333,242,3CAP3  COND.AGENT D'ACC. AUTOBUS AUTOCAR,MENJ,15,525
2423122132,23320031221,2332,242,2CAP3  POISSONNIER ECAILLER,MENJ,15,525
2423122133,23330031221,2333,242,3CAP3  POISSONNIER ECAILLER,MENJ,15,525
2423122232,23320031222,2332,242,2CAP3  PRIMEUR,MENJ,15,525
2423122233,23330031222,2333,242,3CAP3  PRIMEUR,MENJ,15,525
2423122332,23320031223,2332,242,2CAP3  FLEURISTE,MENJ,15,525
2423122333,23330031223,2333,242,3CAP3  FLEURISTE,MENJ,15,525
2423122432,23320031224,2332,242,2CAP3  EQUIPIER POLYVALENT DU COMMERCE,MENJ,15,525
2423122433,23330031224,2333,242,3CAP3  EQUIPIER POLYVALENT DU COMMERCE,MENJ,15,525
2423222032,23320032220,2332,242,2CAP3 METIERS DE LA GRAVURE : ORNEMENT.,MENJ,15,525
2423222033,23330032220,2333,242,3CAP3 METIERS DE LA GRAVURE : ORNEMENT.,MENJ,15,525
2423222132,23320032221,2332,242,2CAP3 METIERS DE LA GRAVURE : IMPRESS.,MENJ,15,525
2423222133,23330032221,2333,242,3CAP3 METIERS DE LA GRAVURE : IMPRESS.,MENJ,15,525
2423222232,23320032222,2332,242,2CAP3 METIERS DE LA GRAVURE : MODELE,MENJ,15,525
2423222233,23330032222,2333,242,3CAP3 METIERS DE LA GRAVURE : MODELE,MENJ,15,525
2423222332,23320032223,2332,242,2CAP3 MET.GRAVURE :MARQUAGE POINCONNAGE,MENJ,15,525
2423222333,23330032223,2333,242,3CAP3 MET.GRAVURE :MARQUAGE POINCONNAGE,MENJ,15,525
2423222532,23320032225,2332,242,2CAP3  SERIGRAPHIE INDUSTRIELLE,MENJ,15,525
2423222533,23330032225,2333,242,3CAP3  SERIGRAPHIE INDUSTRIELLE,MENJ,15,525
2423222732,23320032227,2332,242,2CAP3  SIGNALETIQUE ET DECORS GRAPHIQUES,MENJ,15,525
2423222733,23330032227,2333,242,3CAP3  SIGNALETIQUE ET DECORS GRAPHIQUES,MENJ,15,525
2423222832,23320032228,2332,242,2CAP3  ARTS DE LA RELIURE,MENJ,15,525
2423222833,23330032228,2333,242,3CAP3  ARTS DE LA RELIURE,MENJ,15,525
2423230632,23320032306,2332,242,2CAP3 MONTEUR EN CHAPITEAUX,MENJ,15,525
2423230633,23330032306,2333,242,3CAP3 MONTEUR EN CHAPITEAUX,MENJ,15,525
2423230732,23320032307,2332,242,2CAP3 ACCESSOIRISTE REALISATEUR,MENJ,15,525
2423230733,23330032307,2333,242,3CAP3 ACCESSOIRISTE REALISATEUR,MENJ,15,525
2423230832,23320032308,2332,242,2CAP3 ACCORDEUR DE PIANOS,MENJ,15,525
2423230833,23330032308,2333,242,3CAP3 ACCORDEUR DE PIANOS,MENJ,15,525
2423231032,23320032310,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,MENJ,15,525
2423231033,23330032310,2333,242,3CAP3  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,MENJ,15,525
2423231132,23320032311,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,MENJ,15,525
2423231133,23330032311,2333,242,3CAP3  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,MENJ,15,525
2423231232,23320032312,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ. : PIANO,MENJ,15,525
2423231233,23330032312,2333,242,3CAP3  ASS.TECH.INSTR.MUSIQ. : PIANO,MENJ,15,525
2423231332,23320032313,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ. : GUITARE,MENJ,15,525
2423231333,23330032313,2333,242,3CAP3  ASS.TECH.INSTR.MUSIQ. : GUITARE,MENJ,15,525
2423300232,23320033002,2332,242,2CAP3  AGENT ACCOMPAGNANT AU GRAND AGE,MENJ,15,525
2423300233,23330033002,2333,242,3CAP3  AGENT ACCOMPAGNANT AU GRAND AGE,MENJ,15,525
2423310632,23320033106,2332,242,2CAP3 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,MENJ,15,525
2423310633,23330033106,2333,242,3CAP3 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,MENJ,15,525
2423310732,23320033107,2332,242,2CAP3 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,MENJ,15,525
2423310733,23330033107,2333,242,3CAP3 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,MENJ,15,525
2423320132,23320033201,2332,242,2CAP3 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,MENJ,15,525
2423320133,23330033201,2333,242,3CAP3 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,MENJ,15,525
2423320532,23320033205,2332,242,2CAP3  ACCOMPAG. EDUCATIF PETITE ENFANCE,MENJ,15,525
2423320533,23330033205,2333,242,3CAP3  ACCOMPAG. EDUCATIF PETITE ENFANCE,MENJ,15,525
2423341132,23320033411,2332,242,2CAP3  ASS. TECH. MILIEUX FAMIL.COLLECT.,MENJ,15,525
2423341133,23330033411,2333,242,3CAP3  ASS. TECH. MILIEUX FAMIL.COLLECT.,MENJ,15,525
2423341232,23320033412,2332,242,2CAP3  COMMER.SERV.HOTEL-CAFE-RESTAURANT,MENJ,15,525
2423341233,23330033412,2333,242,3CAP3  COMMER.SERV.HOTEL-CAFE-RESTAURANT,MENJ,15,525
2423350132,23320033501,2332,242,2CAP3 METIERS DU FOOTBALL,MENJ,15,525
2423350133,23330033501,2333,242,3CAP3 METIERS DU FOOTBALL,MENJ,15,525
2423361532,23320033615,2332,242,2CAP3  ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,15,525
2423361533,23330033615,2333,242,3CAP3  ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,15,525
2423361632,23320033616,2332,242,2CAP3  METIERS DE LA COIFFURE,MENJ,15,525
2423361633,23330033616,2333,242,3CAP3  METIERS DE LA COIFFURE,MENJ,15,525
2423361732,23320033617,2332,242,2CAP3  TAXIDERMISTE,MENJ,15,525
2423361733,23330033617,2333,242,3CAP3  TAXIDERMISTE,MENJ,15,525
2423400232,23320034002,2332,242,2CAP3  AGT PREVENTION MEDIATION,MENJ,15,525
2423400233,23330034002,2333,242,3CAP3  AGT PREVENTION MEDIATION,MENJ,15,525
2423430132,23320034301,2332,242,2CAP3 AGENT DE LA QUALITE DE L'EAU,MENJ,15,525
2423430133,23330034301,2333,242,3CAP3 AGENT DE LA QUALITE DE L'EAU,MENJ,15,525
2423430332,23320034303,2332,242,2CAP3 ASSAINISMT COLLECT.DECHETS LIQUID,MENJ,15,525
2423430333,23330034303,2333,242,3CAP3 ASSAINISMT COLLECT.DECHETS LIQUID,MENJ,15,525
2423430732,23320034307,2332,242,2CAP3  AGENT DE PROPRETE ET D'HYGIENE,MENJ,15,525
2423430733,23330034307,2333,242,3CAP3  AGENT DE PROPRETE ET D'HYGIENE,MENJ,15,525
2423440432,23320034404,2332,242,2CAP3  GARDIEN D'IMMEUBLE,MENJ,15,525
2423440433,23330034404,2333,242,3CAP3  GARDIEN D'IMMEUBLE,MENJ,15,525
2423440532,23320034405,2332,242,2CAP3  AGENT DE SECURITE,MENJ,15,525
2423440533,23330034405,2333,242,3CAP3  AGENT DE SECURITE,MENJ,15,525
2472000233,23830020002,2383,247,TLEPRO ETUD.DEFINITION PRDTS INDUSTRIELS,MENJ,20,800
2472000531,23810020005,2381,247,2NDPRO PRODUCTION,MENJ,10,300
2472000631,23810020006,2381,247,2NDPRO MET.CON.DUR.BAT.&TRA.PUB.2NDE COM,MENJ,10,300
2472000731,23810020007,2381,247,2NDPRO METIERS DE LA MER 2NDE COMMUNE,MENJ,10,300
2472000831,23810020008,2381,247,2NDPRO MET.TRANSIT.NUMER.ENERG.2NDE COMM,MENJ,10,300
2472000931,23810020009,2381,247,2NDPRO MODELISATION ET PROTOTYPAGE 3D,MENJ,10,300
2472000932,23820020009,2382,247,1ERPRO MODELISATION ET PROTOTYPAGE 3D,MENJ,15,600
2472000933,23830020009,2383,247,TLEPRO MODELISATION ET PROTOTYPAGE 3D,MENJ,20,800
2472010232,23820020102,2382,247,1ERPRO PILOTE DE LIGNE DE PRODUCTION,MENJ,15,600
2472010233,23830020102,2383,247,TLEPRO PILOTE DE LIGNE DE PRODUCTION,MENJ,20,800
2472010331,23810020103,2381,247,2NDPRO MET.REAL.ENS.MEC.IND.2NDE COMMUNE,MENJ,10,300
2472010431,23810020104,2381,247,2NDPRO MET.PIL.MAINT.INST.AUTO.2NDE COMM,MENJ,10,300
2472120431,23810021204,2381,247,2NDPRO CULTURES MARINES,MER,10,300
2472120432,23820021204,2382,247,1ERPRO CULTURES MARINES,MER,15,600
2472120433,23830021204,2383,247,TLEPRO CULTURES MARINES,MER,20,800
2472130432,23820021304,2382,247,1ERPRO CGEM-PECHE,MER,15,600
2472130433,23830021304,2383,247,TLEPRO CGEM-PECHE,MER,20,800
2472200332,23820022003,2382,247,1ERPRO BIO-INDUSTRIES DE TRANSFORMATION,MENJ,15,600
2472200333,23830022003,2383,247,TLEPRO BIO-INDUSTRIES DE TRANSFORMATION,MENJ,20,800
2472200432,23820022004,2382,247,1ERPRO PROC. CHIMIE EAU PAPIERS-CARTONS,MENJ,15,600
2472200433,23830022004,2383,247,TLEPRO PROC. CHIMIE EAU PAPIERS-CARTONS,MENJ,20,800
2472200531,23810022005,2381,247,2NDPRO PROD. INDUS.PHARMAC.ALIM.COSMET.,MENJ,10,300
2472200532,23820022005,2382,247,1ERPRO PROD. INDUS.PHARMAC.ALIM.COSMET.,MENJ,15,600
2472200533,23830022005,2383,247,TLEPRO PROD. INDUS.PHARMAC.ALIM.COSMET.,MENJ,20,800
2472210432,23820022104,2382,247,1ERPRO BOUCHER-CHARCUTIER-TRAITEUR,MENJ,15,600
2472210433,23830022104,2383,247,TLEPRO BOUCHER-CHARCUTIER-TRAITEUR,MENJ,20,800
2472210532,23820022105,2382,247,1ERPRO BOULANGER-PÂTISSIER,MENJ,15,600
2472210533,23830022105,2383,247,TLEPRO BOULANGER-PÂTISSIER,MENJ,20,800
2472210632,23820022106,2382,247,1ERPRO CUISINE,MENJ,15,600
2472210633,23830022106,2383,247,TLEPRO CUISINE,MENJ,20,800
2472210731,23810022107,2381,247,2NDPRO MET. DE L'ALIMENTAT. 2NDE COMMUNE,MENJ,10,300
2472230232,23820022302,2382,247,1ERPRO TRAITEMENTS DES MATERIAUX,MENJ,15,600
2472230233,23830022302,2383,247,TLEPRO TRAITEMENTS DES MATERIAUX,MENJ,20,800
2472230332,23820022303,2382,247,1ERPRO FONDERIE,MENJ,15,600
2472230333,23830022303,2383,247,TLEPRO FONDERIE,MENJ,20,800
2472230731,23810022307,2381,247,2NDPRO ART.MET.ART-FACT.ORG.2NDE COMMUNE,MENJ,10,300
2472230832,23820022308,2382,247,1ERPRO ART.MET.ART-FACT.ORG. OPT.ORGAN.,MENJ,15,600
2472230833,23830022308,2383,247,TLEPRO ART.MET.ART-FACT.ORG. OPT.ORGAN.,MENJ,20,800
2472230932,23820022309,2382,247,1ERPRO ART.MET.ART-FACT.ORG. OPT.TUYAUT.,MENJ,15,600
2472230933,23830022309,2383,247,TLEPRO ART.MET.ART-FACT.ORG. OPT.TUYAUT.,MENJ,20,800
2472240232,23820022402,2382,247,1ERPRO ARTIS.& MET.ART:VERR.SCIENT.TECHN,MENJ,15,600
2472240233,23830022402,2383,247,TLEPRO ARTIS.& MET.ART:VERR.SCIENT.TECHN,MENJ,20,800
2472240332,23820022403,2382,247,1ERPRO ARTIS.& MET.ART:MET.ENSEIG SIGNAL,MENJ,15,600
2472240333,23830022403,2383,247,TLEPRO ARTS.& MET.ART:MET.ENSEIGN SIGNAL,MENJ,20,800
2472240431,23810022404,2381,247,2NDPRO ARTIS. ET MET. D'ART 2NDE COMMUNE,MENJ,10,300
2472250331,23810022503,2381,247,2NDPRO PLASTIQUES ET COMPOSITES,MENJ,10,300
2472250332,23820022503,2382,247,1ERPRO PLASTIQUES ET COMPOSITES,MENJ,15,600
2472250333,23830022503,2383,247,TLEPRO PLASTIQUES ET COMPOSITES,MENJ,20,800
2472270531,23810022705,2381,247,2NDPRO TECHNICIEN GAZ,MENJ,10,300
2472270532,23820022705,2382,247,1ERPRO TECHNICIEN GAZ,MENJ,15,600
2472270533,23830022705,2383,247,TLEPRO TECHNICIEN GAZ,MENJ,20,800
2472270632,23820022706,2382,247,1ERPRO MAINTEN. ET EFFICACITE ENERGETIQ.,MENJ,15,600
2472270633,23830022706,2383,247,TLEPRO MAINTEN. ET EFFICACITE ENERGETIQ.,MENJ,20,800
2472270732,23820022707,2382,247,1ERPRO INSTAL.CHAUF.CLIMAT.ENERG.RENOUV.,MENJ,15,600
2472270733,23830022707,2383,247,TLEPRO INSTAL.CHAUF.CLIMAT.ENERG.RENOUV.,MENJ,20,800
2472270831,23810022708,2381,247,2NDPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,MENJ,10,300
2472270832,23820022708,2382,247,1ERPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,MENJ,15,600
2472270833,23830022708,2383,247,TLEPRO TECHN.D'INTERV.SUR INSTALL. NUCL.,MENJ,20,800
2472300331,23810023003,2381,247,2NDPRO ARTIS. & M.ART:MARCHANDISAGE VIS.,MENJ,10,300
2472300332,23820023003,2382,247,1ERPRO ARTIS. & M.ART:MARCHANDISAGE VIS.,MENJ,15,600
2472300333,23830023003,2383,247,TLEPRO ARTIS. & M.ART:MARCHANDISAGE VIS.,MENJ,20,800
2472300432,23820023004,2382,247,1ERPRO TECHN. ETUDES BAT.A ETUDES & ECO.,MENJ,15,600
2472300433,23830023004,2383,247,TLEPRO TECHN. ETUDES BAT.A ETUDES & ECO.,MENJ,20,800
2472300532,23820023005,2382,247,1ERPRO TECHN. ETUDES BAT B ASSIST.ARCHI.,MENJ,15,600
2472300533,23830023005,2383,247,TLEPRO TECHN. ETUDES BAT B ASSIST.ARCHI.,MENJ,20,800
2472300731,23810023007,2381,247,2NDPRO MET.ETUD.MODELIS.NUMER.2NDE COMM.,MENJ,10,300
2472310232,23820023102,2382,247,1ERPRO TRAVAUX PUBLICS,MENJ,15,600
2472310233,23830023102,2383,247,TLEPRO TRAVAUX PUBLICS,MENJ,20,800
2472310332,23820023103,2382,247,1ERPRO TECHNICIEN GEOMETRE-TOPOGRAPHE,MENJ,15,600
2472310333,23830023103,2383,247,TLEPRO TECHNICIEN GEOMETRE-TOPOGRAPHE,MENJ,20,800
2472320332,23820023203,2382,247,1ERPRO TECHNICIEN BAT. : ORG.REAL.GROS O,MENJ,15,600
2472320333,23830023203,2383,247,TLEPRO TECHNICIEN BAT. : ORG.REAL.GROS O,MENJ,20,800
2472320532,23820023205,2382,247,1ERPRO INTERV. SUR PATRIMOINE BATI OPT.A,MENJ,15,600
2472320533,23830023205,2383,247,TLEPRO INTERV. SUR PATRIMOINE BATI OPT.A,MENJ,20,800
2472320632,23820023206,2382,247,1ERPRO INTERV. SUR PATRIMOINE BATI OPT.B,MENJ,15,600
2472320633,23830023206,2383,247,TLEPRO INTERV. SUR PATRIMOINE BATI OPT.B,MENJ,20,800
2472320732,23820023207,2382,247,1ERPRO INTERV. SUR PATRIMOINE BATI OPT.C,MENJ,15,600
2472320733,23830023207,2383,247,TLEPRO INTERV. SUR PATRIMOINE BATI OPT.C,MENJ,20,800
2472320831,23810023208,2381,247,2NDPRO METIERS ET ARTS DE LA PIERRE,MENJ,10,300
2472320832,23820023208,2382,247,1ERPRO METIERS ET ARTS DE LA PIERRE,MENJ,15,600
2472320833,23830023208,2383,247,TLEPRO METIERS ET ARTS DE LA PIERRE,MENJ,20,800
2472321032,23820023210,2382,247,1ERPRO TRAVAUX PUBLICS,MENJ,15,600
2472321033,23830023210,2383,247,TLEPRO TRAVAUX PUBLICS,MENJ,20,800
2472330332,23820023303,2382,247,1ERPRO MENUISERIE ALUMINIUM-VERRE,MENJ,15,600
2472330333,23830023303,2383,247,TLEPRO MENUISERIE ALUMINIUM-VERRE,MENJ,20,800
2472330432,23820023304,2382,247,1ERPRO AMENAGEMENT FINITION BATIMENT,MENJ,15,600
2472330433,23830023304,2383,247,TLEPRO AMENAGEMENT FINITION BATIMENT,MENJ,20,800
2472340431,23810023404,2381,247,2NDPRO TECHNICIEN CONSTRUCTEUR BOIS,MENJ,10,300
2472340432,23820023404,2382,247,1ERPRO TECHNICIEN CONSTRUCTEUR BOIS,MENJ,15,600
2472340433,23830023404,2383,247,TLEPRO TECHNICIEN CONSTRUCTEUR BOIS,MENJ,20,800
2472340532,23820023405,2382,247,1ERPRO TECHNICIEN MENUISIER AGENCEUR,MENJ,15,600
2472340533,23830023405,2383,247,TLEPRO TECHNICIEN MENUISIER AGENCEUR,MENJ,20,800
2472340632,23820023406,2382,247,1ERPRO TECHNICIEN DE SCIERIE,MENJ,15,600
2472340633,23830023406,2383,247,TLEPRO TECHNICIEN DE SCIERIE,MENJ,20,800
2472340732,23820023407,2382,247,1ERPRO TECHNIC.FAB.BOIS ET MATERX ASSOC.,MENJ,15,600
2472340733,23830023407,2383,247,TLEPRO TECHNIC.FAB.BOIS ET MATERX ASSOC.,MENJ,20,800
2472340832,23820023408,2382,247,1ERPRO ETUDE ET REALISATION D'AGENCEMENT,MENJ,15,600
2472340833,23830023408,2383,247,TLEPRO ETUDE ET REALISATION D'AGENCEMENT,MENJ,20,800
2472340931,23810023409,2381,247,2NDPRO MET.AGENC.MENUIS.AMEUB.2NDE COMM.,MENJ,10,300
2472400431,23810024004,2381,247,2NDPRO MET.ENTRETIEN TEXT. 2NDE COMMUNE,MENJ,10,300
2472400531,23810024005,2381,247,2NDPRO MET.ENTRET.TEXT.OPT.A BLANCHISS.,MENJ,10,300
2472400532,23820024005,2382,247,1ERPRO MET.ENTRET.TEXT.OPT.A BLANCHISS.,MENJ,15,600
2472400533,23830024005,2383,247,TLEPRO MET.ENTRET.TEXT.OPT.A BLANCHISS.,MENJ,20,800
2472400631,23810024006,2381,247,2NDPRO MET.ENTRET.TEXT. OPT.B PRESSING,MENJ,10,300
2472400632,23820024006,2382,247,1ERPRO MET.ENTRET.TEXT. OPT.B PRESSING,MENJ,15,600
2472400633,23830024006,2383,247,TLEPRO MET.ENTRET.TEXT. OPT.B PRESSING,MENJ,20,800
2472420231,23810024202,2381,247,2NDPRO ARTIS.& MET.ART:TAPIS.D'AMEUBLT,MENJ,10,300
2472420232,23820024202,2382,247,1ERPRO ARTIS.& MET.ART:TAPIS.D'AMEUBLT,MENJ,15,600
2472420233,23830024202,2383,247,TLEPRO ARTIS.& MET.ART : TAPIS.D'AMEUBLT,MENJ,20,800
2472420331,23810024203,2381,247,2NDPRO METIERS DE LA MODE - VÊTEMENT,MENJ,10,300
2472420332,23820024203,2382,247,1ERPRO METIERS DE LA MODE - VÊTEMENT,MENJ,15,600
2472420333,23830024203,2383,247,TLEPRO METIERS DE LA MODE - VÊTEMENT,MENJ,20,800
2472430132,23820024301,2382,247,1ERPRO METIERS DU CUIR : CHAUSSURES,MENJ,15,600
2472430133,23830024301,2383,247,TLEPRO METIERS DU CUIR : CHAUSSURES,MENJ,20,800
2472430232,23820024302,2382,247,1ERPRO METIERS DU CUIR : MAROQUINERIE,MENJ,15,600
2472430233,23830024302,2383,247,TLEPRO METIERS DU CUIR : MAROQUINERIE,MENJ,20,800
2472430332,23820024303,2382,247,1ERPRO MET. DU CUIR: SELLERIE GARNISSAGE,MENJ,15,600
2472430333,23830024303,2383,247,TLEPRO MET. DU CUIR: SELLERIE GARNISSAGE,MENJ,20,800
2472430431,23810024304,2381,247,2NDPRO METIERS DU CUIR 2NDE COMMUNE,MENJ,10,300
2472500632,23820025006,2382,247,1ERPRO MICROTECHNIQUES,MENJ,15,600
2472500633,23830025006,2383,247,TLEPRO MICROTECHNIQUES,MENJ,20,800
2472500932,23820025009,2382,247,1ERPRO MAINTENANCE NAUTIQUE,MENJ,15,600
2472500933,23830025009,2383,247,TLEPRO MAINTENANCE NAUTIQUE,MENJ,20,800
2472501032,23820025010,2382,247,1ERPRO ELECTROMECANICIEN MARINE,MER,15,600
2472501033,23830025010,2383,247,TLEPRO ELECTROMECANICIEN MARINE,MER,20,800
2472501132,23820025011,2382,247,1ERPRO POLYVALENT NAVIGANT PONT/MACHINE,MER,15,600
2472501133,23830025011,2383,247,TLEPRO POLYVALENT NAVIGANT PONT/MACHINE,MER,20,800
2472501232,23820025012,2382,247,1ERPRO MAINTENANCE SYST.PRODUC.CONNECTES,MENJ,15,600
2472501233,23830025012,2383,247,TLEPRO MAINTENANCE SYST.PRODUC.CONNECTES,MENJ,20,800
2472501332,23820025013,2382,247,1ERPRO TEC.REAL.PR.MEC.OP.REAL.MAI.OUT.,MENJ,15,600
2472501333,23830025013,2383,247,TLEPRO TEC.REAL.PR.MEC.OP.REAL.MAI.OUT.,MENJ,20,800
2472501432,23820025014,2382,247,1ERPRO TEC.REAL.PR.MEC.OP.REAL.SUIV.PRO.,MENJ,15,600
2472501433,23830025014,2383,247,TLEPRO TEC.REAL.PR.MEC.OP.REAL.SUIV.PRO.,MENJ,20,800
2472510832,23820025108,2382,247,1ERPRO TECHNICIEN MODELEUR,MENJ,15,600
2472510833,23830025108,2383,247,TLEPRO TECHNICIEN MODELEUR,MENJ,20,800
2472510931,23810025109,2381,247,2NDPRO TRANSP.CABLES&REMONT.MECANIQUES,MENJ,10,300
2472510932,23820025109,2382,247,1ERPRO TRANSP.CABLES&REMONT.MECANIQUES,MENJ,15,600
2472510933,23830025109,2383,247,TLEPRO TRANSP.CABLES&REMONT.MECANIQUES,MENJ,20,800
2472521432,23820025214,2382,247,1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.,MENJ,15,600
2472521433,23830025214,2383,247,TLEPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.,MENJ,20,800
2472521532,23820025215,2382,247,1ERPRO MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,MENJ,15,600
2472521533,23830025215,2383,247,TLEPRO MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,MENJ,20,800
2472521632,23820025216,2382,247,1ERPRO MAINT.VEHIC.OPTC MOTOCYCLES,MENJ,15,600
2472521633,23830025216,2383,247,TLEPRO MAINT.VEHIC.OPTC MOTOCYCLES,MENJ,20,800
2472521932,23820025219,2382,247,1ERPRO MAINT.MATERIELS OPT.A AGRICOLES,MENJ,15,600
2472521933,23830025219,2383,247,TLEPRO MAINT.MATERIELS OPT.A AGRICOLES,MENJ,20,800
2472522032,23820025220,2382,247,1ERPRO MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,15,600
2472522033,23830025220,2383,247,TLEPRO MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,20,800
2472522132,23820025221,2382,247,1ERPRO MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,15,600
2472522133,23830025221,2383,247,TLEPRO MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,20,800
2472522231,23810025222,2381,247,2NDPRO MET.MAIN.MATER.VEHIC.2NDE COMMUNE,MENJ,10,300
2472522331,23810025223,2381,247,2NDPRO MAINTENANCE NAUTIQUE,MENJ,10,300
2472522332,23820025223,2382,247,1ERPRO MAINTENANCE NAUTIQUE,MENJ,15,600
2472522333,23830025223,2383,247,TLEPRO MAINTENANCE NAUTIQUE,MENJ,20,800
2472530232,23820025302,2382,247,1ERPRO AERONAUTIQUE OPTION AVIONIQUE,MENJ,15,600
2472530233,23830025302,2383,247,TLEPRO AERONAUTIQUE OPTION AVIONIQUE,MENJ,20,800
2472530332,23820025303,2382,247,1ERPRO AERONAUTIQUE OPTION SYSTEMES,MENJ,15,600
2472530333,23830025303,2383,247,TLEPRO AERONAUTIQUE OPTION SYSTEMES,MENJ,20,800
2472530432,23820025304,2382,247,1ERPRO AERONAUTIQUE OPTION STRUCTURE,MENJ,15,600
2472530433,23830025304,2383,247,TLEPRO AERONAUTIQUE OPTION STRUCTURE,MENJ,20,800
